season,round,constructorRef,constructorId,raceId,points_after_race,wins_after_race,position_after_race,positionText,constructorStandingsId,points,wins,position
1996,14,ferrari,6,237,58.0,3,3,3,2559,48.0,2.0,3.0
1996,14,mclaren,1,237,45.0,0,4,4,2561,41.0,0.0,4.0
1996,14,jordan,17,237,20.0,0,5,5,2568,15.0,0.0,5.0
1996,14,ligier,27,237,15.0,1,6,6,2563,14.0,1.0,6.0
1996,14,sauber,15,237,10.0,0,7,7,2564,10.0,0.0,7.0
1996,14,tyrrell,25,237,5.0,0,8,8,2562,5.0,0.0,8.0
1996,14,footwork,29,237,1.0,0,9,9,2565,1.0,0.0,9.0
1996,14,minardi,18,237,0.0,0,10,10,2566,0.0,0.0,10.0
1996,14,forti,28,237,0.0,0,11,11,2567,0.0,0.0,11.0
1996,15,williams,3,238,165.0,11,1,1,2569,149.0,10.0,1.0
1996,15,benetton,22,238,65.0,0,2,2,2571,61.0,0.0,2.0
1996,15,ferrari,6,238,64.0,3,3,3,2570,58.0,3.0,3.0
1996,15,mclaren,1,238,45.0,0,4,4,2572,45.0,0.0,4.0
1996,15,jordan,17,238,20.0,0,5,5,2579,20.0,0.0,5.0
1996,15,ligier,27,238,15.0,1,6,6,2574,15.0,1.0,6.0
1996,15,sauber,15,238,10.0,0,7,7,2575,10.0,0.0,7.0
1996,15,tyrrell,25,238,5.0,0,8,8,2573,5.0,0.0,8.0
1996,15,footwork,29,238,1.0,0,9,9,2576,1.0,0.0,9.0
1996,15,minardi,18,238,0.0,0,10,10,2577,0.0,0.0,10.0
1996,15,forti,28,238,0.0,0,11,11,2578,0.0,0.0,11.0
1996,16,williams,3,239,175.0,12,1,1,2580,165.0,11.0,1.0
1996,16,ferrari,6,239,70.0,3,2,2,2581,64.0,3.0,3.0
1996,16,benetton,22,239,68.0,0,3,3,2582,65.0,0.0,2.0
1996,16,mclaren,1,239,49.0,0,4,4,2583,45.0,0.0,4.0
1996,16,jordan,17,239,22.0,0,5,5,2590,20.0,0.0,5.0
1996,16,ligier,27,239,15.0,1,6,6,2585,15.0,1.0,6.0
1996,16,sauber,15,239,11.0,0,7,7,2586,10.0,0.0,7.0
1996,16,tyrrell,25,239,5.0,0,8,8,2584,5.0,0.0,8.0
1996,16,footwork,29,239,1.0,0,9,9,2587,1.0,0.0,9.0
1996,16,minardi,18,239,0.0,0,10,10,2588,0.0,0.0,10.0
1996,16,forti,28,239,0.0,0,11,11,2589,0.0,0.0,11.0
1997,1,mclaren,1,207,14.0,1,1,1,5250,0.0,0.0,0.0
1997,1,ferrari,6,207,6.0,0,2,2,5251,0.0,0.0,0.0
1997,1,benetton,22,207,3.0,0,3,3,5252,0.0,0.0,0.0
1997,1,prost,20,207,2.0,0,4,4,5253,0.0,0.0,0.0
1997,1,sauber,15,207,1.0,0,5,5,5254,0.0,0.0,0.0
1997,1,williams,3,207,0.0,0,6,6,5255,0.0,0.0,0.0
1997,1,minardi,18,207,0.0,0,7,7,5256,0.0,0.0,0.0
1997,1,arrows,21,207,0.0,0,8,8,5257,0.0,0.0,0.0
1997,2,mclaren,1,208,17.0,1,1,1,5258,14.0,1.0,1.0
1997,2,williams,3,208,10.0,1,2,2,5263,0.0,0.0,6.0
1997,2,benetton,22,208,10.0,0,3,3,5260,3.0,0.0,3.0
1997,2,ferrari,6,208,8.0,0,4,4,5259,6.0,0.0,2.0
1997,2,prost,20,208,6.0,0,5,5,5261,2.0,0.0,4.0
1997,2,sauber,15,208,1.0,0,6,6,5262,1.0,0.0,5.0
1997,2,jordan,17,208,0.0,0,7,7,5266,0.0,0.0,0.0
1997,2,minardi,18,208,0.0,0,8,8,5264,0.0,0.0,7.0
1997,2,arrows,21,208,0.0,0,9,9,5265,0.0,0.0,8.0
1997,2,tyrrell,25,208,0.0,0,10,10,5267,0.0,0.0,0.0
1997,3,williams,3,209,20.0,2,1,1,5273,10.0,1.0,2.0
1997,3,mclaren,1,209,19.0,1,2,2,5268,17.0,1.0,1.0
1997,3,ferrari,6,209,14.0,0,3,3,5269,8.0,0.0,4.0
1997,3,benetton,22,209,11.0,0,4,4,5270,10.0,0.0,3.0
1997,3,prost,20,209,6.0,0,5,5,5271,6.0,0.0,5.0
1997,3,jordan,17,209,4.0,0,6,6,5276,0.0,0.0,7.0
1997,3,sauber,15,209,4.0,0,7,7,5272,1.0,0.0,6.0
1997,3,tyrrell,25,209,0.0,0,8,8,5277,0.0,0.0,10.0
1997,3,minardi,18,209,0.0,0,9,9,5274,0.0,0.0,8.0
1997,3,arrows,21,209,0.0,0,10,10,5275,0.0,0.0,9.0
1997,3,stewart,24,209,0.0,0,11,11,5278,0.0,0.0,0.0
1997,4,williams,3,210,30.0,3,1,1,5284,20.0,2.0,1.0
1997,4,ferrari,6,210,24.0,0,2,2,5280,14.0,0.0,3.0
1997,4,mclaren,1,210,20.0,1,3,3,5279,19.0,1.0,2.0
1997,4,benetton,22,210,13.0,0,4,4,5281,11.0,0.0,4.0
1997,4,jordan,17,210,7.0,0,5,5,5287,4.0,0.0,6.0
1997,4,prost,20,210,6.0,0,6,6,5282,6.0,0.0,5.0
1997,4,sauber,15,210,4.0,0,7,7,5283,4.0,0.0,7.0
1997,4,tyrrell,25,210,0.0,0,8,8,5288,0.0,0.0,8.0
1997,4,minardi,18,210,0.0,0,9,9,5285,0.0,0.0,9.0
1997,4,arrows,21,210,0.0,0,10,10,5286,0.0,0.0,10.0
1997,4,stewart,24,210,0.0,0,11,11,5289,0.0,0.0,11.0
1997,5,ferrari,6,211,38.0,1,1,1,5291,24.0,0.0,2.0
1997,5,williams,3,211,30.0,3,2,2,5295,30.0,3.0,1.0
1997,5,mclaren,1,211,20.0,1,3,3,5290,20.0,1.0,3.0
1997,5,benetton,22,211,13.0,0,4,4,5292,13.0,0.0,4.0
1997,5,prost,20,211,9.0,0,5,5,5293,6.0,0.0,6.0
1997,5,jordan,17,211,8.0,0,6,6,5298,7.0,0.0,5.0
1997,5,stewart,24,211,6.0,0,7,7,5300,0.0,0.0,11.0
1997,5,sauber,15,211,4.0,0,8,8,5294,4.0,0.0,7.0
1997,5,tyrrell,25,211,2.0,0,9,9,5299,0.0,0.0,8.0
1997,5,minardi,18,211,0.0,0,10,10,5296,0.0,0.0,9.0
1997,5,arrows,21,211,0.0,0,11,11,5297,0.0,0.0,10.0
1997,6,ferrari,6,212,41.0,1,1,1,25356,38.0,1.0,1.0
1997,6,williams,3,212,40.0,4,2,2,25360,30.0,3.0,2.0
1997,6,mclaren,1,212,21.0,1,3,3,25355,20.0,1.0,3.0
1997,6,benetton,22,212,17.0,0,4,4,25357,13.0,0.0,4.0
1997,6,prost,20,212,15.0,0,5,5,25358,9.0,0.0,5.0
1997,6,jordan,17,212,8.0,0,6,6,25365,8.0,0.0,6.0
1997,6,stewart,24,212,6.0,0,7,7,25363,6.0,0.0,7.0
1997,6,sauber,15,212,6.0,0,8,8,25359,4.0,0.0,8.0
1997,6,tyrrell,25,212,2.0,0,9,9,25364,2.0,0.0,9.0
1997,6,minardi,18,212,0.0,0,10,10,25361,0.0,0.0,10.0
1997,6,arrows,21,212,0.0,0,11,11,25362,0.0,0.0,11.0
1997,6,lola,26,212,0.0,0,12,12,25366,0.0,0.0,0.0
1997,7,ferrari,6,213,51.0,2,1,1,25368,41.0,1.0,1.0
1997,7,williams,3,213,43.0,4,2,2,25372,40.0,4.0,2.0
1997,7,benetton,22,213,23.0,0,3,3,25369,17.0,0.0,4.0
1997,7,mclaren,1,213,21.0,1,4,4,25367,21.0,1.0,3.0
1997,7,prost,20,213,16.0,0,5,5,25370,15.0,0.0,5.0
1997,7,jordan,17,213,12.0,0,6,6,25377,8.0,0.0,6.0
1997,7,sauber,15,213,8.0,0,7,7,25371,6.0,0.0,8.0
1997,7,stewart,24,213,6.0,0,8,8,25375,6.0,0.0,7.0
1997,7,tyrrell,25,213,2.0,0,9,9,25376,2.0,0.0,9.0
1997,7,arrows,21,213,0.0,0,10,10,25374,0.0,0.0,11.0
1997,7,minardi,18,213,0.0,0,11,11,25373,0.0,0.0,10.0
1997,7,lola,26,213,0.0,0,12,12,25378,0.0,0.0,12.0
1997,8,ferrari,6,214,65.0,3,1,1,25380,51.0,2.0,1.0
1997,8,williams,3,214,52.0,4,2,2,25384,43.0,4.0,2.0
1997,8,benetton,22,214,25.0,0,3,3,25381,23.0,0.0,3.0
1997,8,mclaren,1,214,21.0,1,4,4,25379,21.0,1.0,4.0
1997,8,prost,20,214,16.0,0,5,5,25382,16.0,0.0,5.0
1997,8,jordan,17,214,13.0,0,6,6,25389,12.0,0.0,6.0
1997,8,sauber,15,214,8.0,0,7,7,25383,8.0,0.0,7.0
1997,8,stewart,24,214,6.0,0,8,8,25387,6.0,0.0,8.0
1997,8,tyrrell,25,214,2.0,0,9,9,25388,2.0,0.0,9.0
1997,8,arrows,21,214,0.0,0,10,10,25386,0.0,0.0,10.0
1997,8,minardi,18,214,0.0,0,11,11,25385,0.0,0.0,11.0
1997,8,lola,26,214,0.0,0,12,12,25390,0.0,0.0,12.0
1997,9,ferrari,6,215,65.0,3,1,1,25392,65.0,3.0,1.0
1997,9,williams,3,215,62.0,5,2,2,25396,52.0,4.0,2.0
1997,9,benetton,22,215,35.0,0,3,3,25393,25.0,0.0,3.0
1997,9,mclaren,1,215,24.0,1,4,4,25391,21.0,1.0,4.0
1997,9,prost,20,215,16.0,0,5,5,25394,16.0,0.0,5.0
1997,9,jordan,17,215,15.0,0,6,6,25401,13.0,0.0,6.0
1997,9,sauber,15,215,8.0,0,7,7,25395,8.0,0.0,7.0
1997,9,stewart,24,215,6.0,0,8,8,25399,6.0,0.0,8.0
1997,9,tyrrell,25,215,2.0,0,9,9,25400,2.0,0.0,9.0
1997,9,arrows,21,215,1.0,0,10,10,25398,0.0,0.0,10.0
1997,9,minardi,18,215,0.0,0,11,11,25397,0.0,0.0,11.0
1997,9,lola,26,215,0.0,0,12,12,25402,0.0,0.0,12.0
1997,10,ferrari,6,216,71.0,3,1,1,25404,65.0,3.0,1.0
1997,10,williams,3,216,62.0,5,2,2,25408,62.0,5.0,2.0
1997,10,benetton,22,216,46.0,1,3,3,25405,35.0,0.0,3.0
1997,10,mclaren,1,216,28.0,1,4,4,25403,24.0,1.0,4.0
1997,10,prost,20,216,19.0,0,5,5,25406,16.0,0.0,5.0
1997,10,jordan,17,216,17.0,0,6,6,25413,15.0,0.0,6.0
1997,10,sauber,15,216,8.0,0,7,7,25407,8.0,0.0,7.0
1997,10,stewart,24,216,6.0,0,8,8,25411,6.0,0.0,8.0
1997,10,tyrrell,25,216,2.0,0,9,9,25412,2.0,0.0,9.0
1997,10,arrows,21,216,1.0,0,10,10,25410,1.0,0.0,10.0
1997,10,minardi,18,216,0.0,0,11,11,25409,0.0,0.0,11.0
1997,10,lola,26,216,0.0,0,12,12,25414,0.0,0.0,12.0
1997,11,ferrari,6,217,74.0,3,1,1,25416,71.0,3.0,1.0
1997,11,williams,3,217,72.0,6,2,2,25420,62.0,5.0,2.0
1997,11,benetton,22,217,46.0,1,3,3,25417,46.0,1.0,3.0
1997,11,mclaren,1,217,28.0,1,4,4,25415,28.0,1.0,4.0
1997,11,prost,20,217,20.0,0,5,5,25418,19.0,0.0,5.0
1997,11,jordan,17,217,19.0,0,6,6,25425,17.0,0.0,6.0
1997,11,sauber,15,217,12.0,0,7,7,25419,8.0,0.0,7.0
1997,11,arrows,21,217,7.0,0,8,8,25422,1.0,0.0,10.0
1997,11,stewart,24,217,6.0,0,9,9,25423,6.0,0.0,8.0
1997,11,tyrrell,25,217,2.0,0,10,10,25424,2.0,0.0,9.0
1997,11,minardi,18,217,0.0,0,11,11,25421,0.0,0.0,11.0
1997,11,lola,26,217,0.0,0,12,12,25426,0.0,0.0,12.0
1997,12,ferrari,6,218,84.0,4,1,1,25428,74.0,3.0,1.0
1997,12,williams,3,218,78.0,6,2,2,25432,72.0,6.0,2.0
1997,12,benetton,22,218,47.0,1,3,3,25429,46.0,1.0,3.0
1997,12,mclaren,1,218,28.0,1,4,4,25427,28.0,1.0,4.0
1997,12,jordan,17,218,25.0,0,5,5,25437,19.0,0.0,6.0
1997,12,prost,20,218,20.0,0,6,6,25430,20.0,0.0,5.0
1997,12,sauber,15,218,15.0,0,7,7,25431,12.0,0.0,7.0
1997,12,arrows,21,218,7.0,0,8,8,25434,7.0,0.0,8.0
1997,12,stewart,24,218,6.0,0,9,9,25435,6.0,0.0,9.0
1997,12,tyrrell,25,218,2.0,0,10,10,25436,2.0,0.0,10.0
1997,12,minardi,18,218,0.0,0,11,11,25433,0.0,0.0,11.0
1997,12,lola,26,218,0.0,0,12,12,25438,0.0,0.0,12.0
1997,13,ferrari,6,219,85.0,4,1,1,25440,84.0,4.0,1.0
1997,13,williams,3,219,84.0,6,2,2,25444,78.0,6.0,2.0
1997,13,benetton,22,219,53.0,1,3,3,25441,47.0,1.0,3.0
1997,13,mclaren,1,219,38.0,2,4,4,25439,28.0,1.0,4.0
1997,13,jordan,17,219,28.0,0,5,5,25449,25.0,0.0,5.0
1997,13,prost,20,219,20.0,0,6,6,25442,20.0,0.0,6.0
1997,13,sauber,15,219,15.0,0,7,7,25443,15.0,0.0,7.0
1997,13,arrows,21,219,7.0,0,8,8,25446,7.0,0.0,8.0
1997,13,stewart,24,219,6.0,0,9,9,25447,6.0,0.0,9.0
1997,13,tyrrell,25,219,2.0,0,10,10,25448,2.0,0.0,10.0
1997,13,minardi,18,219,0.0,0,11,11,25445,0.0,0.0,11.0
1997,13,lola,26,219,0.0,0,12,12,25450,0.0,0.0,12.0
1997,14,williams,3,220,98.0,7,1,1,25456,84.0,6.0,2.0
1997,14,ferrari,6,220,86.0,4,2,2,25452,85.0,4.0,1.0
1997,14,benetton,22,220,53.0,1,3,3,25453,53.0,1.0,3.0
1997,14,mclaren,1,220,44.0,2,4,4,25451,38.0,2.0,4.0
1997,14,jordan,17,220,33.0,0,5,5,25461,28.0,0.0,5.0
1997,14,prost,20,220,20.0,0,6,6,25454,20.0,0.0,6.0
1997,14,sauber,15,220,15.0,0,7,7,25455,15.0,0.0,7.0
1997,14,arrows,21,220,7.0,0,8,8,25458,7.0,0.0,8.0
1997,14,stewart,24,220,6.0,0,9,9,25459,6.0,0.0,9.0
1997,14,tyrrell,25,220,2.0,0,10,10,25460,2.0,0.0,10.0
1997,14,minardi,18,220,0.0,0,11,11,25457,0.0,0.0,11.0
1997,14,lola,26,220,0.0,0,12,12,25462,0.0,0.0,12.0
1997,15,williams,3,221,112.0,8,1,1,25468,98.0,7.0,1.0
1997,15,ferrari,6,221,86.0,4,2,2,25464,86.0,4.0,2.0
1997,15,benetton,22,221,62.0,1,3,3,25465,53.0,1.0,3.0
1997,15,mclaren,1,221,44.0,2,4,4,25463,44.0,2.0,4.0
1997,15,jordan,17,221,33.0,0,5,5,25473,33.0,0.0,5.0
1997,15,prost,20,221,21.0,0,6,6,25466,20.0,0.0,6.0
1997,15,sauber,15,221,15.0,0,7,7,25467,15.0,0.0,7.0
1997,15,arrows,21,221,9.0,0,8,8,25470,7.0,0.0,8.0
1997,15,stewart,24,221,6.0,0,9,9,25471,6.0,0.0,9.0
1997,15,tyrrell,25,221,2.0,0,10,10,25472,2.0,0.0,10.0
1997,15,minardi,18,221,0.0,0,11,11,25469,0.0,0.0,11.0
1997,15,lola,26,221,0.0,0,12,12,25474,0.0,0.0,12.0
1997,16,williams,3,222,118.0,8,1,1,25480,112.0,8.0,1.0
1997,16,ferrari,6,222,100.0,5,2,2,25476,86.0,4.0,2.0
1997,16,benetton,22,222,64.0,1,3,3,25477,62.0,1.0,3.0
1997,16,mclaren,1,222,47.0,2,4,4,25475,44.0,2.0,4.0
1997,16,jordan,17,222,33.0,0,5,5,25485,33.0,0.0,5.0
1997,16,prost,20,222,21.0,0,6,6,25478,21.0,0.0,6.0
1997,16,sauber,15,222,16.0,0,7,7,25479,15.0,0.0,7.0
1997,16,arrows,21,222,9.0,0,8,8,25482,9.0,0.0,8.0
1997,16,stewart,24,222,6.0,0,9,9,25483,6.0,0.0,9.0
1997,16,tyrrell,25,222,2.0,0,10,10,25484,2.0,0.0,10.0
1997,16,minardi,18,222,0.0,0,11,11,25481,0.0,0.0,11.0
1997,16,lola,26,222,0.0,0,12,12,25486,0.0,0.0,12.0
1997,17,williams,3,223,123.0,8,1,1,25492,118.0,8.0,1.0
1997,17,ferrari,6,223,102.0,5,2,2,25488,100.0,5.0,2.0
1997,17,benetton,22,223,67.0,1,3,3,25489,64.0,1.0,3.0
1997,17,mclaren,1,223,63.0,3,4,4,25487,47.0,2.0,4.0
1997,17,jordan,17,223,33.0,0,5,5,25497,33.0,0.0,5.0
1997,17,prost,20,223,21.0,0,6,6,25490,21.0,0.0,6.0
1997,17,sauber,15,223,16.0,0,7,7,25491,16.0,0.0,7.0
1997,17,arrows,21,223,9.0,0,8,8,25494,9.0,0.0,8.0
1997,17,stewart,24,223,6.0,0,9,9,25495,6.0,0.0,9.0
1997,17,tyrrell,25,223,2.0,0,10,10,25496,2.0,0.0,10.0
1997,17,minardi,18,223,0.0,0,11,11,25493,0.0,0.0,11.0
1997,17,lola,26,223,0.0,0,12,12,25498,0.0,0.0,12.0
1998,1,mclaren,1,191,16.0,1,1,1,2055,0.0,0.0,0.0
1998,1,williams,3,191,6.0,0,2,2,2056,0.0,0.0,0.0
1998,1,ferrari,6,191,3.0,0,3,3,2057,0.0,0.0,0.0
1998,1,sauber,15,191,1.0,0,4,4,2058,0.0,0.0,0.0
1998,1,benetton,22,191,0.0,0,5,5,2059,0.0,0.0,0.0
1998,1,jordan,17,191,0.0,0,6,6,2060,0.0,0.0,0.0
1998,1,prost,20,191,0.0,0,7,7,2061,0.0,0.0,0.0
1998,2,mclaren,1,192,32.0,2,1,1,2062,16.0,1.0,1.0
1998,2,williams,3,192,8.0,0,2,2,2063,6.0,0.0,2.0
1998,2,ferrari,6,192,7.0,0,3,3,2064,3.0,0.0,3.0
1998,2,benetton,22,192,4.0,0,4,4,2066,0.0,0.0,5.0
1998,2,sauber,15,192,1.0,0,5,5,2065,1.0,0.0,4.0
1998,2,jordan,17,192,0.0,0,6,6,2067,0.0,0.0,6.0
1998,2,prost,20,192,0.0,0,7,7,2068,0.0,0.0,7.0
1998,2,stewart,24,192,0.0,0,8,8,2069,0.0,0.0,0.0
1998,3,mclaren,1,193,39.0,2,1,1,2070,32.0,2.0,1.0
1998,3,ferrari,6,193,21.0,1,2,2,2072,7.0,0.0,3.0
1998,3,williams,3,193,8.0,0,3,3,2071,8.0,0.0,2.0
1998,3,benetton,22,193,7.0,0,4,4,2074,4.0,0.0,4.0
1998,3,sauber,15,193,3.0,0,5,5,2073,1.0,0.0,5.0
1998,3,jordan,17,193,0.0,0,6,6,2075,0.0,0.0,6.0
1998,3,prost,20,193,0.0,0,7,7,2076,0.0,0.0,7.0
1998,3,stewart,24,193,0.0,0,8,8,2077,0.0,0.0,8.0
1998,3,tyrrell,25,193,0.0,0,9,9,2078,0.0,0.0,0.0
1998,3,minardi,18,193,0.0,0,10,10,2079,0.0,0.0,0.0
1998,4,mclaren,1,194,49.0,3,1,1,2080,39.0,2.0,1.0
1998,4,ferrari,6,194,31.0,1,2,2,2082,21.0,1.0,2.0
1998,4,williams,3,194,13.0,0,3,3,2081,8.0,0.0,3.0
1998,4,benetton,22,194,7.0,0,4,4,2084,7.0,0.0,4.0
1998,4,sauber,15,194,4.0,0,5,5,2083,3.0,0.0,5.0
1998,4,jordan,17,194,0.0,0,6,6,2085,0.0,0.0,6.0
1998,4,minardi,18,194,0.0,0,7,7,2089,0.0,0.0,10.0
1998,4,prost,20,194,0.0,0,8,8,2086,0.0,0.0,7.0
1998,4,arrows,21,194,0.0,0,9,9,2090,0.0,0.0,0.0
1998,4,stewart,24,194,0.0,0,10,10,2087,0.0,0.0,8.0
1998,4,tyrrell,25,194,0.0,0,11,11,2088,0.0,0.0,9.0
1998,5,mclaren,1,195,65.0,4,1,1,2091,49.0,3.0,1.0
1998,5,ferrari,6,195,35.0,1,2,2,2093,31.0,1.0,2.0
1998,5,williams,3,195,14.0,0,3,3,2092,13.0,0.0,3.0
1998,5,benetton,22,195,10.0,0,4,4,2095,7.0,0.0,4.0
1998,5,sauber,15,195,4.0,0,5,5,2094,4.0,0.0,5.0
1998,5,stewart,24,195,2.0,0,6,6,2098,0.0,0.0,10.0
1998,5,jordan,17,195,0.0,0,7,7,2096,0.0,0.0,6.0
1998,5,minardi,18,195,0.0,0,8,8,2100,0.0,0.0,7.0
1998,5,prost,20,195,0.0,0,9,9,2097,0.0,0.0,8.0
1998,5,arrows,21,195,0.0,0,10,10,2101,0.0,0.0,9.0
1998,5,tyrrell,25,195,0.0,0,11,11,2099,0.0,0.0,11.0
1998,6,mclaren,1,196,75.0,5,1,1,2102,65.0,4.0,1.0
1998,6,ferrari,6,196,39.0,1,2,2,2104,35.0,1.0,2.0
1998,6,benetton,22,196,16.0,0,3,3,2106,10.0,0.0,4.0
1998,6,williams,3,196,16.0,0,4,4,2103,14.0,0.0,3.0
1998,6,arrows,21,196,4.0,0,5,5,2112,0.0,0.0,10.0
1998,6,sauber,15,196,4.0,0,6,6,2105,4.0,0.0,5.0
1998,6,stewart,24,196,2.0,0,7,7,2109,2.0,0.0,6.0
1998,6,jordan,17,196,0.0,0,8,8,2107,0.0,0.0,7.0
1998,6,minardi,18,196,0.0,0,9,9,2111,0.0,0.0,8.0
1998,6,prost,20,196,0.0,0,10,10,2108,0.0,0.0,9.0
1998,6,tyrrell,25,196,0.0,0,11,11,2110,0.0,0.0,11.0
1998,7,mclaren,1,197,75.0,5,1,1,2113,75.0,5.0,1.0
1998,7,ferrari,6,197,53.0,2,2,2,2115,39.0,1.0,2.0
1998,7,benetton,22,197,25.0,0,3,3,2117,16.0,0.0,3.0
1998,7,williams,3,197,16.0,0,4,4,2114,16.0,0.0,4.0
1998,7,stewart,24,197,5.0,0,5,5,2120,2.0,0.0,7.0
1998,7,arrows,21,197,4.0,0,6,6,2123,4.0,0.0,5.0
1998,7,sauber,15,197,4.0,0,7,7,2116,4.0,0.0,6.0
1998,7,jordan,17,197,0.0,0,8,8,2118,0.0,0.0,8.0
1998,7,minardi,18,197,0.0,0,9,9,2122,0.0,0.0,9.0
1998,7,tyrrell,25,197,0.0,0,10,10,2121,0.0,0.0,11.0
1998,7,prost,20,197,0.0,0,11,11,2119,0.0,0.0,10.0
1998,8,mclaren,1,198,80.0,5,1,1,2124,75.0,5.0,1.0
1998,8,ferrari,6,198,69.0,3,2,2,2126,53.0,2.0,2.0
1998,8,benetton,22,198,27.0,0,3,3,2128,25.0,0.0,3.0
1998,8,williams,3,198,19.0,0,4,4,2125,16.0,0.0,4.0
1998,8,stewart,24,198,5.0,0,5,5,2131,5.0,0.0,5.0
1998,8,arrows,21,198,4.0,0,6,6,2134,4.0,0.0,6.0
1998,8,sauber,15,198,4.0,0,7,7,2127,4.0,0.0,7.0
1998,8,jordan,17,198,0.0,0,8,8,2129,0.0,0.0,8.0
1998,8,minardi,18,198,0.0,0,9,9,2133,0.0,0.0,9.0
1998,8,tyrrell,25,198,0.0,0,10,10,2132,0.0,0.0,10.0
1998,8,prost,20,198,0.0,0,11,11,2130,0.0,0.0,11.0
1998,9,mclaren,1,199,86.0,5,1,1,2135,80.0,5.0,1.0
1998,9,ferrari,6,199,83.0,4,2,2,2137,69.0,3.0,2.0
1998,9,benetton,22,199,32.0,0,3,3,2139,27.0,0.0,3.0
1998,9,williams,3,199,19.0,0,4,4,2136,19.0,0.0,4.0
1998,9,stewart,24,199,5.0,0,5,5,2142,5.0,0.0,5.0
1998,9,arrows,21,199,4.0,0,6,6,2145,4.0,0.0,6.0
1998,9,sauber,15,199,4.0,0,7,7,2138,4.0,0.0,7.0
1998,9,jordan,17,199,1.0,0,8,8,2140,0.0,0.0,8.0
1998,9,minardi,18,199,0.0,0,9,9,2144,0.0,0.0,9.0
1998,9,tyrrell,25,199,0.0,0,10,10,2143,0.0,0.0,10.0
1998,9,prost,20,199,0.0,0,11,11,2141,0.0,0.0,11.0
1998,10,mclaren,1,200,102.0,6,1,1,2146,86.0,5.0,1.0
1998,10,ferrari,6,200,90.0,4,2,2,2148,83.0,4.0,2.0
1998,10,benetton,22,200,32.0,0,3,3,2150,32.0,0.0,3.0
1998,10,williams,3,200,20.0,0,4,4,2147,19.0,0.0,4.0
1998,10,stewart,24,200,5.0,0,5,5,2153,5.0,0.0,5.0
1998,10,arrows,21,200,4.0,0,6,6,2156,4.0,0.0,6.0
1998,10,sauber,15,200,4.0,0,7,7,2149,4.0,0.0,7.0
1998,10,jordan,17,200,3.0,0,8,8,2151,1.0,0.0,8.0
1998,10,minardi,18,200,0.0,0,9,9,2155,0.0,0.0,9.0
1998,10,tyrrell,25,200,0.0,0,10,10,2154,0.0,0.0,10.0
1998,10,prost,20,200,0.0,0,11,11,2152,0.0,0.0,11.0
1998,11,mclaren,1,201,118.0,7,1,1,2157,102.0,6.0,1.0
1998,11,ferrari,6,201,92.0,4,2,2,2159,90.0,4.0,2.0
1998,11,benetton,22,201,32.0,0,3,3,2161,32.0,0.0,3.0
1998,11,williams,3,201,24.0,0,4,4,2158,20.0,0.0,4.0
1998,11,jordan,17,201,7.0,0,5,5,2162,3.0,0.0,8.0
1998,11,stewart,24,201,5.0,0,6,6,2164,5.0,0.0,5.0
1998,11,arrows,21,201,4.0,0,7,7,2167,4.0,0.0,6.0
1998,11,sauber,15,201,4.0,0,8,8,2160,4.0,0.0,7.0
1998,11,minardi,18,201,0.0,0,9,9,2166,0.0,0.0,9.0
1998,11,tyrrell,25,201,0.0,0,10,10,2165,0.0,0.0,10.0
1998,11,prost,20,201,0.0,0,11,11,2163,0.0,0.0,11.0
1998,12,mclaren,1,202,125.0,7,1,1,2168,118.0,7.0,1.0
1998,12,ferrari,6,202,102.0,5,2,2,2170,92.0,4.0,2.0
1998,12,benetton,22,202,32.0,0,3,3,2172,32.0,0.0,3.0
1998,12,williams,3,202,30.0,0,4,4,2169,24.0,0.0,4.0
1998,12,jordan,17,202,10.0,0,5,5,2173,7.0,0.0,5.0
1998,12,stewart,24,202,5.0,0,6,6,2175,5.0,0.0,6.0
1998,12,arrows,21,202,4.0,0,7,7,2178,4.0,0.0,7.0
1998,12,sauber,15,202,4.0,0,8,8,2171,4.0,0.0,8.0
1998,12,minardi,18,202,0.0,0,9,9,2177,0.0,0.0,9.0
1998,12,tyrrell,25,202,0.0,0,10,10,2176,0.0,0.0,10.0
1998,12,prost,20,202,0.0,0,11,11,2174,0.0,0.0,11.0
1998,13,mclaren,1,203,125.0,7,1,1,2179,125.0,7.0,1.0
1998,13,ferrari,6,203,102.0,5,2,2,2181,102.0,5.0,2.0
1998,13,williams,3,203,33.0,0,3,3,2180,30.0,0.0,4.0
1998,13,benetton,22,203,32.0,0,4,4,2183,32.0,0.0,3.0
1998,13,jordan,17,203,26.0,1,5,5,2184,10.0,0.0,5.0
1998,13,sauber,15,203,8.0,0,6,6,2182,4.0,0.0,8.0
1998,13,arrows,21,203,6.0,0,7,7,2189,4.0,0.0,7.0
1998,13,stewart,24,203,5.0,0,8,8,2186,5.0,0.0,6.0
1998,13,prost,20,203,1.0,0,9,9,2185,0.0,0.0,11.0
1998,13,minardi,18,203,0.0,0,10,10,2188,0.0,0.0,9.0
1998,13,tyrrell,25,203,0.0,0,11,11,2187,0.0,0.0,10.0
1998,14,mclaren,1,204,128.0,7,1,1,2190,125.0,7.0,1.0
1998,14,ferrari,6,204,118.0,6,2,2,2192,102.0,5.0,2.0
1998,14,williams,3,204,33.0,0,3,3,2191,33.0,0.0,3.0
1998,14,benetton,22,204,32.0,0,4,4,2194,32.0,0.0,4.0
